85,3,0.227272734,1200,1,1,1,1,1,1,1,1,1,4,87985
114,1.5,0.2248393,1120,1,1,0,1,1,1,1,0,1,3,67954
210,1.5,0.399793387,1104,1,1,1,1,1,1,1,0,0,3,65011
317,3,1.100000024,1748,1,1,1,1,1,1,1,1,1,3,122205
86,2.5,0.238751143,1120,1,1,1,1,1,1,1,0,0,4,132250
128,3.5,0.286960512,1736,1,1,1,1,1,1,1,0,0,3,107261
108,1,0.151515156,704,0,0,0,1,0,0,0,0,1,2,41199
227,1.5,0.209182739,960,1,1,1,1,1,0,1,0,0,3,60815
133,2,0.211202934,1144,1,1,0,1,1,1,1,0,1,4,82410
111,1,0.137741044,900,1,0,0,1,0,0,0,0,0,3,47759
125,2,0.266758502,1204,1,1,1,1,1,1,1,0,0,5,100884
225,2.5,0.278925628,1075,1,1,1,1,1,1,1,0,1,4,107437
315,2,0.206611574,912,0,1,1,1,1,1,1,0,0,3,55423
145,2,0.330486685,572,1,1,1,1,1,1,1,1,1,3,96344
155,2.5,0.151515156,1040,1,1,1,1,1,1,1,0,0,4,67690
145,1.5,0.253902674,1040,1,1,1,1,1,1,1,0,0,3,80745
91,1,0.087235995,1056,1,1,0,1,0,1,0,0,1,3,63525
142,3,2.880000114,1512,1,1,1,1,1,1,1,0,1,4,147441
84,3,0.206611574,1196,1,1,1,1,1,0,1,1,1,5,98016
193,1.5,0.220385671,1144,1,1,0,1,1,1,1,0,0,4,65463
156,2.5,1.010100961,3080,1,1,1,1,1,1,1,1,1,4,120101
177,1.5,0.216483012,1092,1,1,1,1,1,1,1,0,0,3,56237
142,2,0.114784204,1040,1,1,1,1,1,0,1,1,0,3,68472
322,2,0.394628108,1050,1,1,1,1,1,1,1,1,1,3,67127
204,1.5,0.156565651,912,1,1,0,2,1,0,1,0,1,4,51826
101,1.5,0.215220392,864,1,1,0,1,1,1,1,0,1,3,64334
92,2.5,0.151515156,832,0,1,1,1,1,1,1,0,0,4,62655
252,2.5,0.220385671,1248,1,1,1,1,1,1,1,1,0,3,150731
92,1,0.143480256,832,1,0,1,1,0,1,1,0,0,3,81465
272,2,0.617355347,2414,0,1,1,1,1,1,0,1,0,3,138818
147,3,0.166666672,1144,1,1,1,1,1,1,1,1,0,3,87965
144,1.5,0.228099167,1064,1,1,0,1,0,1,1,0,1,3,71558
95,1,0.151515156,1014,1,1,0,1,1,1,0,0,0,3,60853
196,1.5,0.220385671,960,1,1,0,1,1,1,1,0,0,3,61507
96,1.5,0.192837462,828,1,1,0,1,1,0,1,0,0,3,51895
146,2,0.192837462,672,1,0,0,1,1,1,1,0,0,3,67431
118,2,0.179981634,1144,1,1,1,1,1,1,1,1,0,3,72973
106,2,2.119999886,936,1,0,1,1,1,1,1,0,0,5,119342
142,2,0.220385671,1144,1,1,0,1,1,1,1,0,0,3,78327
146,1,0.179063365,864,0,1,0,1,0,0,0,0,1,3,46966
126,1.5,0.20569329,984,1,1,0,1,1,0,1,0,0,3,61972
80,2,0.241046831,1408,1,1,1,1,1,1,1,0,1,3,84315
85,2.5,0.151515156,896,0,1,1,1,1,1,1,0,0,4,69461
75,1,0.206611574,700,1,1,0,0,1,1,1,0,0,3,76859
248,2,0.041322313,1050,1,1,1,1,1,1,1,1,1,3,68083
153,2,0.289256185,1040,1,1,1,1,1,1,1,0,1,3,71396
144,3,0.214876026,1008,1,1,1,1,1,1,1,0,0,3,68952
113,2.5,0.405876964,1736,1,1,1,1,1,1,1,0,1,3,111533
122,1,0.18709825,756,1,0,0,1,0,1,0,0,1,2,37952
219,2.5,0.222130388,1134,1,1,0,1,1,0,0,0,1,3,67528
143,1,0.140495867,1092,1,1,0,1,1,1,1,0,1,3,71487
247,2,0.268227726,1040,1,1,1,1,1,1,1,0,0,3,57479
259,1.5,0.197658405,1120,1,1,0,0,1,1,1,0,1,3,54125
151,2,1,1856,1,1,1,1,1,1,1,1,1,3,136890
321,1.5,0.151515156,960,1,1,0,1,1,1,1,0,0,3,53556
249,1.5,0.202479333,816,1,0,0,1,1,1,0,0,0,4,53325
270,3.5,1.850000024,1216,1,1,1,1,1,1,1,0,0,3,141389
106,2,0.168617994,988,1,1,1,1,1,1,1,0,0,3,67568
93,1,0.460000008,728,1,1,1,1,0,1,0,0,1,2,55946
86,1.5,0.292699724,1080,1,0,1,1,1,1,1,0,1,3,74613
99,2.5,0.186524332,1200,1,1,1,1,1,1,1,1,0,3,104616
100,20,0.330578506,1400,1,1,1,1,1,1,0,1,1,3,86398
272,3,0.188246101,1568,1,1,1,1,1,1,1,0,1,3,116438
80,1,0.143480256,864,1,1,0,0,0,1,0,1,1,3,52949
152,3,0.246441692,1144,1,1,1,1,1,1,1,0,0,4,74362
125,1.5,0.015840221,900,1,1,0,1,0,0,1,0,1,3,57168
279,3,0.294421494,1440,1,1,0,1,1,0,1,0,1,4,98308
204,2,0.130394861,784,1,1,1,1,1,1,1,0,0,3,102802
100,3,1.5,988,1,1,1,1,1,1,1,1,0,4,145145
149,3.5,0.206611574,2832,1,1,1,1,1,1,1,0,1,4,123615
118,1,0.271349877,864,1,1,1,1,0,0,1,0,0,3,55055
322,2,0.235078052,1316,1,1,1,1,1,1,1,0,1,3,71000
145,1.5,0.208907262,1008,1,1,1,1,1,0,1,0,1,4,68180
135,1,0.160697892,936,1,0,0,1,1,1,1,0,1,2,50461
203,2,0.174999997,1020,1,1,1,1,1,1,1,1,0,3,59660
141,2,0.206611574,754,1,1,1,1,1,1,1,0,1,4,81974
150,1,0.158402205,864,1,0,0,1,0,0,1,0,0,3,55989
154,2,0.206611574,936,1,1,1,1,1,1,1,0,1,4,63822
214,2.5,0.316483021,965.2000122,1,1,1,1,1,1,1,1,0,4,155426
300,1.5,0.16551882,1040,1,1,0,1,1,0,1,0,1,3,71123
145,1,0.198002756,936,1,1,0,1,0,0,0,0,1,3,58127
82,2,0.179063365,864,1,1,0,1,0,0,1,0,0,3,60424
136,1.5,0.155647382,1040,1,1,1,1,0,0,1,1,0,3,58849
103,2.5,0.694214881,1232,1,1,1,1,1,1,1,0,1,3,115772
136,1,0.158402205,864,1,1,0,1,0,0,1,0,1,3,60300
244,1.5,0.330578506,1440,1,1,1,1,1,0,1,0,1,3,86348
100,2.5,0.275482088,1040,0,1,1,1,1,1,1,0,1,4,110670
140,2.5,0.28466484,1316,1,1,1,1,1,1,1,0,0,4,137789
93,2,0.223829195,864,1,1,0,1,0,1,0,0,1,3,60289
146,2,0.275482088,988,1,1,0,1,1,1,1,0,1,5,65502
182,3,0.216942146,1240,1,1,1,1,1,1,1,0,0,4,108959
155,1.5,0.110192835,224,1,0,0,0,0,1,0,0,0,3,44966
77,2,0.177571163,988,1,1,1,1,1,1,0,1,0,3,65492
152,2,0.238751143,1144,1,1,1,1,1,1,1,0,0,3,80261
138,1.5,0.298324138,1008,1,0,0,1,1,0,0,0,1,3,62021
264,2.5,0.229568407,864,1,1,1,1,1,1,0,1,0,3,110112
113,1,0.196418732,1680,0,1,0,1,1,1,0,1,1,2,44839
147,2.5,0.202020198,1092,1,1,1,1,1,1,1,1,0,3,70742
139,2,0.143480256,1050,1,1,1,1,1,0,0,0,1,3,55604
142,1,0.143480256,832,1,0,1,1,0,1,1,0,0,3,82701
139,2,0.177961439,988,1,1,1,1,1,1,1,0,0,3,57242
151,2,0.223829195,880,1,0,0,1,1,1,1,0,1,3,56784
98,2,0.143480256,988,1,0,0,1,1,1,0,0,1,4,57132
219,2,0.308195591,1400,1,1,1,1,1,1,1,0,0,4,83264
112,2.5,0.282690555,782,1,1,1,1,1,1,1,0,0,4,111468
83,2,0.233011931,1040,1,1,0,1,1,0,1,0,1,4,67386
144,1.5,1.899999976,1334,1,1,1,1,1,1,1,0,1,3,106184
117,1.5,0.081060603,1056,1,1,1,1,1,1,1,0,0,3,52000
138,1,0.199265376,1008,1,0,1,1,0,1,0,0,1,3,64325
210,2.5,0.190174475,1248,1,1,0,1,1,1,1,0,0,3,70822
106,3.5,0.721028447,1564,1,1,1,1,1,1,1,1,0,4,221688
122,1,0.131772265,952,1,0,0,1,0,1,0,0,0,2,57648
90,2,0.192837462,936,1,1,1,1,1,1,1,0,0,4,88009
76,2,0.151515156,1144,0,1,1,1,1,1,1,0,0,4,71064
147,2,0.241046831,1120,1,0,1,1,0,1,1,0,1,3,68340
102,1.5,0.19008264,925,1,1,1,1,0,0,1,0,0,4,57661
78,1.5,0.198002756,1196,1,1,1,1,1,1,1,0,0,3,73238
198,2,0.198347107,1352,1,1,1,1,1,0,1,1,0,3,92299
149,3,0.75,1248,0,1,1,1,1,1,1,0,0,5,95475
179,2.5,3,1118,1,1,1,1,1,1,1,0,0,4,109154
177,2,0.473347098,1404,1,1,0,1,1,0,0,0,1,3,141877
90,2,0.200872362,1344,1,1,1,1,1,1,1,0,0,4,91171
227,3,0.642056942,945,1,1,1,1,1,1,1,1,1,4,221491
149,2,0.208907262,864,1,1,1,1,0,0,1,0,0,4,58224
168,2.5,0.258264452,612,1,1,1,1,1,1,1,0,0,3,102587
97,2,0.237603307,1144,1,1,1,1,1,1,1,0,1,3,94860
141,2.5,0.196969703,1056,1,1,1,1,1,1,1,1,0,3,62611
154,2,0.186524332,960,1,1,0,1,1,0,1,0,1,3,58020
87,2,0.164141417,936,1,1,1,1,1,0,1,0,1,3,59450
150,1,0.171602383,988,1,1,0,1,1,0,0,0,0,3,53957
99,1,0.157024801,288,1,1,1,1,1,0,1,0,1,3,53323
136,2.5,1.100000024,784,1,1,1,1,1,1,1,0,0,4,116880
180,2.5,0.220385671,1316,1,1,1,1,1,1,1,0,1,4,79758
134,2,0.234618917,988,1,1,0,1,1,1,1,0,1,4,70350
153,2,0.158402205,864,1,1,0,1,0,0,1,0,1,3,59954
144,1,0.275482088,780,1,1,0,1,0,0,0,0,0,4,54624
167,2,0.195362717,912,1,0,0,1,1,1,1,0,1,3,57691
127,2,0.471533507,1020,1,1,1,1,1,1,1,0,0,4,123864
140,2,0.239669427,1196,1,1,1,1,1,0,1,0,0,3,62879
177,3,0.241046831,1092,1,1,1,1,1,1,1,0,1,4,84355
321,2.5,0.430440784,816,1,1,1,1,1,1,1,0,0,4,95973
137,2,0.243916437,1054,1,1,0,1,1,1,1,1,1,3,85793
119,1,0.170798898,936,1,1,0,1,1,0,0,0,1,3,62310
82,1,0.137741044,918,1,0,0,1,0,0,0,0,1,3,49376
158,1.5,0.205922872,1014,1,1,0,1,1,0,1,0,1,3,55379
84,2,0.275482088,864,1,0,0,1,1,1,1,0,0,3,59850
90,2,0.137741044,780,1,0,0,1,0,1,0,0,0,3,61570
142,2,0.143480256,528,1,1,1,1,0,1,0,0,1,2,77636
105,2,1.75,936,1,1,1,1,1,1,1,0,0,4,133133
244,2.5,1.24000001,2100,1,1,1,1,1,1,1,1,0,4,203975
157,2,0.143480256,1120,1,1,1,1,1,0,1,0,1,3,68476
112,1,0.154269978,912,1,0,0,1,0,0,0,0,1,3,51923
97,2,0.224977046,1120,1,1,0,1,1,1,1,0,1,3,62059
142,2.5,0.243916437,1232,1,1,1,1,1,1,1,1,0,4,120643
204,2.5,0.247750223,1248,1,1,1,1,1,1,1,0,0,4,67118
243,1.5,0.302915514,1196,1,1,1,1,1,1,1,0,0,4,72250
80,1,0.301308543,988,1,1,0,1,1,0,0,1,1,3,62282
124,3,0.309917361,780,1,1,1,1,1,0,1,0,1,3,99659
176,1.5,0.19008264,900,1,1,0,1,1,0,1,0,0,3,51919
139,1,0.192837462,988,1,1,0,1,1,1,1,0,0,3,63617
123,2,0.15495868,960,1,1,1,1,1,1,1,0,1,3,92109
111,3,0.140495867,1104,1,0,1,1,1,0,1,0,0,5,43791
106,2.5,0.549127638,936,1,1,1,1,1,1,1,1,0,4,127178
131,2,0.557851255,1248,0,1,1,1,1,1,0,1,1,2,53613
88,2,0.212855831,1040,1,1,0,1,0,1,1,0,1,3,66523
180,1.5,0.23140496,1040,1,1,1,1,1,1,1,0,0,3,69858
149,3,0.273186415,1300,1,1,1,1,1,1,1,1,0,3,161849
84,1.5,0.158402205,888,1,1,0,1,0,0,1,0,0,3,53584
137,2,0.275482088,840,1,0,0,1,1,0,1,0,0,2,68472
79,1,0.143480256,864,1,1,0,0,0,1,0,0,0,2,49775
83,2,0.257116616,1152,1,1,0,1,1,1,0,0,0,3,64323
145,2,1.200000048,1344,1,1,1,1,1,1,1,0,0,4,113568
82,3,0.151515156,1014,1,1,1,1,1,1,1,1,0,5,69939
113,3,0.245867774,728,1,1,1,1,1,1,1,0,0,3,81974
101,1.5,0.091827363,616,1,0,0,0,0,1,1,0,0,2,49514
112,3,0.208907262,1120,1,1,1,1,1,0,1,0,1,4,78482
101,1.5,0.23140496,1260,1,1,0,1,1,1,0,0,1,3,72686
145,1,0.151515156,1014,1,1,0,1,1,1,0,0,0,3,62868
176,1.5,0.232438013,624,1,1,1,1,1,1,1,0,0,3,72856
119,1.5,0.306703389,1064,1,1,1,1,1,1,1,1,0,3,68542
149,2,0.192837462,988,1,1,0,1,1,1,1,1,0,3,61511
219,2,0.248760328,1176,1,1,1,1,1,1,1,0,0,3,64677
158,1.5,0.15824151,960,1,1,1,1,1,1,1,0,0,4,63405
79,1.5,0.027548209,640,1,1,0,0,1,1,1,0,0,3,55918
169,2,0.220385671,1248,1,1,0,1,1,1,0,0,1,3,52916
78,2,0.361570239,1456,1,1,1,1,1,1,1,0,1,3,102434
99,3,0.74000001,924,1,1,1,1,1,1,1,0,0,5,104742
103,3,0.241735533,1288,1,1,1,1,1,1,1,0,0,3,62647
129,1,0.170798898,925,1,0,0,0,0,0,0,0,1,3,41314
81,1,0.080348946,962,1,1,0,0,0,0,0,0,1,2,50540
103,2,0.213498622,1280,1,1,1,1,1,1,1,0,1,3,68754
96,2.5,0.192837462,702,0,1,1,1,1,1,1,1,0,3,97951
150,2,0.958333314,1260,1,1,1,1,1,1,1,0,0,4,89031
99,1,0.019283747,960,1,0,0,0,0,0,0,0,1,3,50943
127,2.5,0.224977046,1248,1,1,0,1,1,1,1,0,1,4,79471
128,2,0.158402205,1008,1,1,1,1,1,1,1,0,0,3,64491
147,1.5,0.460743815,676,1,1,1,1,1,1,1,0,1,2,69624
237,2,0.222222224,988,1,1,1,1,1,1,1,0,0,3,60217
152,2.5,0.5,1716,1,1,1,1,1,1,1,0,1,4,207905
135,1,0.091735534,1008,1,1,1,1,1,1,0,1,1,2,50550
151,1,0.198760331,1008,0,0,0,1,0,1,0,0,1,3,43602
102,2.5,1.700000048,750,1,1,1,1,1,1,1,0,0,3,122163
105,2,0.275482088,864,1,1,0,1,1,1,1,0,0,3,45796
82,2,0.165289253,1120,1,1,0,1,1,1,1,0,1,3,71470
109,2,0.246831954,612,1,1,1,1,1,1,1,1,1,3,73245
127,1,0.23140496,936,1,1,0,1,1,0,1,0,0,3,69151
149,2,0.486685038,768,1,0,1,0,1,0,0,1,1,3,52763
75,2.5,0.436179996,1344,1,1,1,1,1,1,1,0,0,3,87731
151,3,4,952,1,1,1,1,1,1,1,0,0,4,135876
156,1,0.189393938,912,1,0,0,1,0,0,1,0,1,3,60319
156,2,0.229683191,1008,1,1,1,1,1,1,1,0,0,3,68475
97,2.5,0.303030312,936,1,1,1,1,1,1,1,1,0,4,117558
150,1,0.232782364,864,1,0,0,1,0,0,1,0,1,3,59729
226,1,0.283057839,1092,1,1,1,1,1,1,1,0,1,3,67774
136,1,0.129132226,899,1,1,0,1,1,1,0,1,0,2,51394
144,2,0.275482088,784,1,0,0,0,0,1,1,0,0,4,81712
306,3,0.237832874,1104,1,1,1,1,1,1,1,0,0,3,67557
111,3,0.502180874,1000,1,1,0,1,1,1,1,0,1,6,104324
182,3,0.209595963,1196,1,1,1,1,1,1,1,0,1,5,93142
80,3,1.146740079,832,1,1,1,1,1,1,1,0,1,5,123000
141,3.5,0.386363626,528,1,1,1,1,1,1,1,0,0,4,122961
187,2,0.215220392,1248,1,1,1,1,1,1,1,0,0,3,83213
81,3,0.234159783,768,1,1,0,1,1,1,1,0,0,5,92911
92,1.5,0.198002756,616,1,0,0,1,0,0,0,0,0,3,51842
79,2,1.919999957,1150,1,1,1,1,1,1,1,1,0,4,122160
137,2,1.200000048,1344,1,1,1,1,1,1,1,0,0,4,112560
257,2,0.243916437,1200,1,1,0,1,1,1,1,0,0,3,66548
73,3,0.860881567,1020,1,1,1,1,1,1,1,0,0,4,128999
146,2,0.225895315,748,1,1,1,1,1,1,1,0,0,3,88827
106,3,0.225895315,1248,1,1,1,1,1,1,1,0,0,4,92492
153,2,0.184802577,864,1,1,0,1,0,0,1,0,1,3,61305
158,2.5,0.238751143,1196,1,1,1,1,1,1,1,0,0,4,80560
111,1.5,0.860881567,1344,1,0,0,1,1,1,1,0,1,3,88053
83,2,0.180555552,1120,1,1,0,1,1,1,1,0,1,5,79438
96,1,0.126836553,950,0,1,0,1,0,1,0,0,1,3,42373
100,1.5,0.300734609,972,1,1,1,1,1,1,1,0,1,3,90027
206,1.5,0.192837462,960,1,1,1,1,1,0,1,0,1,3,58505
109,1.5,0.151515156,988,1,1,0,1,1,1,1,0,0,3,54665
201,3.5,0.280073464,1008,1,1,1,1,1,1,1,0,0,5,149787
121,2,0.261042237,1216,1,1,0,1,1,1,1,0,1,3,78390
139,2.5,0.271074385,1232,1,1,1,1,1,1,1,0,1,4,78499
137,1.5,0.220385671,1080,1,1,1,1,1,1,0,0,1,3,69384
133,2.5,0.234159783,672,1,1,1,1,1,1,1,0,0,4,82360
84,1,0.143480256,864,0,1,0,0,0,0,0,0,1,3,35723
182,2,0.234618917,988,1,1,0,1,1,1,1,0,1,4,53161
96,1.5,0.20826447,988,1,1,1,1,1,0,1,0,0,3,65408
66,2,0.32396695,1120,1,1,1,1,1,1,1,1,1,3,83740
206,2.5,0.331542701,1400,1,1,0,1,1,1,1,0,1,5,103153
155,1.5,0.262626261,1380,1,1,1,1,0,1,1,0,0,3,74459
101,1,0.216942146,768,1,0,0,0,1,0,1,0,1,2,35183
313,1.5,0.165289253,832,1,1,1,1,1,0,0,1,1,3,57230
107,1.5,0.212649226,754,1,1,1,1,1,1,1,0,0,3,92827
155,2.5,0.229568407,1848,0,1,1,1,1,1,1,1,0,3,130709
84,3,0.206611574,1196,1,1,1,1,1,1,1,1,1,4,105735
272,2,0.157024801,912,1,1,0,1,1,1,1,0,0,4,61268
137,1,0.237190083,864,1,1,0,1,0,0,1,0,1,3,58290
